name,tel,fax,email,web,url,address,nature_of_business,executive_tel,executive_email,executive_name
LESCHACO PTE LTD,(65) 6227 4222,(65) 6227 4111,info-sg@leschaco.com,www.leschaco.com,http://www.chemicalcluster.com.sg/company-detail/leschaco-pte-ltd,2 Venture Drive #20-09/14 Vision Exchange Singapore 608526," Leschaco is a leading international provider of integrated logistic services company which caters for all types of logistics support by tailored its own services to suit the precise requirements of each individual customer. OCEANFREIGHT: - Leschaco offers a tailored made solution for your ocean freight with special local market knowledge and global know-how. - Agency/BreakBulk/Chartering/ChemicalLogistics/Cross Trades/Consolidation Containers/Full Containers/Tank Container Operations. AIRFREIGHT: - Leschaco links your goods to the remotest corners of the world with flexibility and efficiency air transport solutions within our global network. - IATA Transport/Refigerated Goods/Express Traffic/Plant & Projects. ISO TANK CONTAINER - We are the pioneers for tank container logistics in overseas transportation offering gapless door-to-door traffic, including the use of the optimal carrier for initial and terminal haulage, custom clearance and related document management within our own network worldwide. The Leschaco fleets are globally controlled by powerful IT software via our web portal where our customers can track their shipment online at any time. PROJECT LOGISTICS: - Leschaco's customer oriented international project teams tailored the entire logistics solutions to move your complex & large scale industrial plant to your specified destination to ensure your project success. DISTRIBUTION LOGISTICS: - Leschaco offers facility/warehouse solutions to administer cargoes of individual customers. - warehousing, Order Picking & Distribution. SPECIAL SERVICES: â¢ Leschaco offers a wide range of value-added services. â¢ Container packing and customs clearance â¢ Industrial Waste Logistics Distribution â¢ Dangerous Goods Advisory Services, Training & Seminars",None,None,Mr. Kai Chladek
LESUS ENGINEERING PTE LTD ,(65) 6563 0758,(65) 6562 4380,sharon_wong@lesus.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/lesus-engineering-pte-ltd,"1 Bukit Batok Street 22 , #08-01 , GRP Building Singapore 659592",,,,
LETA TRADING CO PTE LTD ,(65) 6298 8937,(65) 6297 0645,None,None,http://www.chemicalcluster.com.sg/company-detail/leta-trading-co-pte-ltd,"Block 803  King George's Avenue, #02-210,  Singapore 200803",,,,
LEVELTAC SUPPLIES PTE LTD ,(65) 6742 7735,(65) 6742 8420,leveltac@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/leveltac-supplies-pte-ltd,"623 Aljunied Road, #06-02 , Aljunied Industrial Complex Singapore 389835",,,,
LEW & LEE ENGINEERING PTE LTD ,(65) 6861 3966,(65) 6861 3969,None,None,http://www.chemicalcluster.com.sg/company-detail/lew-ve-lee-engineering-pte-ltd,"8A  Tuas Avenue 13,  Singapore 638981",,,,
LEWA ASIA HERBERT OTT,(65) 6861 7127,(65) 6861 6506,info@lewa-asia.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/lewa-asia-herbert-ott,"45 GuI Drive    , Jurong Singapore 629492",,,,
LEWA PTE LTD ,(65) 6861 7127,(65) 6861 6506,info@lewa-asia.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/lewa-pte-ltd,"1 Clementi Loop, #02-06,  Singapore 129808",,,,
LEX CHEMICAL PRODUCTS CO ,(65) 6258 0304,(65) 6259 0378,None,None,http://www.chemicalcluster.com.sg/company-detail/lex-chemical-products-co,"Block 970 Toa Payoh North , #01-04,  Singapore 318992",,,,
LEY CHOON CONSTRUCTIONS & ENGINEERING PTE LTD,(65) 6757 0900,(65) 6757 0100,admin@leychoon.com,None,http://www.chemicalcluster.com.sg/company-detail/ley-choon-constructions-ve-engineering-pte-ltd,"61 Senoko Drive,  Singapore 758238",,,,
LFA GLOBAL PTE LTD ,(65) 6861 9998,(65) 6862 0003,None,None,http://www.chemicalcluster.com.sg/company-detail/lfa-global-pte-ltd,"36 Gul Lane,  Singapore 629430",,,,
LH METAL RECYCLING PTE LTD ,(65) 6268 1323,None,None,None,http://www.chemicalcluster.com.sg/company-detail/lh-metal-recycling-pte-ltd,"6 Jalan Besut,  Singapore 619560",,,,
LHT HOLDINGS LIMITED,(65) 6269 7890,(65) 6367 4907,sales@lht.com.sg,www.lht.com.sg,http://www.chemicalcluster.com.sg/company-detail/lht-holdings-limited,"27 Sungei Kadut Street 1,  Singapore 729335",,,,
LEE KIM TAH (PTE) LTD ,(65) 6745 3318,(65) 6745 1218,info@leekimtah.com,www.leekimtah.com ,http://www.chemicalcluster.com.sg/company-detail/lee-kim-tah-pte-ltd,"20 Jalan Afifi , #07-01, Certis CISCO Centre II Singapore 409179",,,,
LEE YUEN ENGINEERING PTE LTD,(65) 6368 5292 / (65) 6368 5293,(65) 6368 8708,lye@leeyuen.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/lee-yuen-engineering-pte-ltd,"146 Woodlands Industrial Park E5,  Singapore 757860",,,,
LEEDEN DISTRIBUTION PTE LTD ,(65) 6663 3696,(65) 6262 3733,sgsales.water@leedenlimited.com,www.leedenlimited.com ,http://www.chemicalcluster.com.sg/company-detail/leeden-distribution-pte-ltd,"1 Shipyard Road,  Singapore 628128",,,,
LEEDEN LIMITED,(65) 6268 1221,(65) 6268 2838,sgsales.safety@leedenlimited.com,www.leedenlimited.com,http://www.chemicalcluster.com.sg/company-detail/leeden-limited,"1 Shipyard Road,  Singapore 628128",,,,
LEEDEN NATIONAL OXYGEN LTD,(65) 6266 4868,(65) 6266 2026,None,www.leedenlimited.com,http://www.chemicalcluster.com.sg/company-detail/leeden-national-oxygen-ltd,1 Shipyard Road  Singapore 628128,,,,
LEGERO INTERNATIONAL (S) PTE LTD,(65) 6863 2125,(65) 6863 0015,operations.singapore@legerogroup.com,www.legerogroup.com,http://www.chemicalcluster.com.sg/company-detail/legero-international-s-pte-ltd,"9 Tuas West Street,  Singapore 637449",,,,
LEGO ELECTRICAL ,(65) 6484 1381,(65) 6483 0029,None,None,http://www.chemicalcluster.com.sg/company-detail/lego-electrical,"1 Ang Mo Kio Industrial Park 2A , #02-13 , AMK Tech 1 Singapore 568049",,,,
LEGRIS S E ASIA PTE LTD ,(65) 6271 6088,(65) 6274 9978,legrisea@legris.com,None,http://www.chemicalcluster.com.sg/company-detail/legris-s-e-asia-pte-ltd,"8 Jalan Kilang Timor   ,  Singapore 159305",,,,
"LEIGHTON CONTRACTORS (ASIA) LTD, SINGAPORE BRANCH ",(65) 6268 5201,(65) 6327 8397,cospl@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/leighton-contractors-asia-ltd-singapore-branch,"70 Pulau Damar Laut ,  Singapore 618314",,,,
LEINTEC INTERNATIONAL PTE LTD ,(65) 6748 3065,(65) 6841 1474,leintec@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/leintec-international-pte-ltd,"3 Kallang Way 5,  Singapore 349023",,,,
LEN CHWENG MARINE ENGINEERING & CONSTRUCTION,(65) 6862 8751,(65) 6862 8749,enquiries@lenmeng.com.sg,www.lenmeng.com.sg,http://www.chemicalcluster.com.sg/company-detail/len-chweng-marine-engineering-ve-construction,"32 Tuas West Avenue,  Singapore 638439",,,,
LEN MENG ENGINEERING WORK CO ,(65) 6862 8751,(65) 6862 8749,enquiries@lenmeng.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/len-meng-engineering-work-co,"32 Tuas West Avenue,  Singapore 638439",,,,
LENDLEASE PHARMACEUTICAL ASIA PTE. LTD.,(65) 6258 8777,(65) 6358 0496,pharma.inquiry@lendlease.com,www.lendlease.com,http://www.chemicalcluster.com.sg/company-detail/lendlease-pharmaceutical-asia-pte-ltd,"510 Thomson Road, #07-02, SLF Building Singapore 298135",,,,
LENDLEASE SINGAPORE PTE LTD,(65) 6671 6600,(65) 6238 5301,sg.enquiry@lendlease.com,www.lendlease.com,http://www.chemicalcluster.com.sg/company-detail/lendlease-singapore-pte-ltd,"60 Anson Road, #17-01, Mapletree Anson Singapore 79914",,,,
LEO PHARMA ASIA PTE LTD,(65) 6732 1314,(65) 6733 9708,None,None,http://www.chemicalcluster.com.sg/company-detail/leo-pharma-asia-pte-ltd,"391A  Orchard Road, #11-09 , Ngee Ann City Tower A Singapore 238873",,,,
LAWRENCE PUMPS ASIA PTE LTD,(65) 6741 8060,(65) 6741 8060,lawrasia@cyberway.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/lawrence-pumps-asia-pte-ltd,"60 Kaki Bukit Place , #07-08,  Singapore 415979",,,,
LAYHER PTE LTD ,(65) 6898 9150,(65) 6898 9140,None,None,http://www.chemicalcluster.com.sg/company-detail/layher-pte-ltd,"13 Benoi Sector,  Singapore 629860",,,,
LBCS ENGINEERING CONSTRUCTION PTE LTD ,(65) 6565 6612 / (65) 9380 0502,(65) 6262 4525,accsoft@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/lbcs-engineering-construction-pte-ltd,"9 Jurong Town Hall Road , #02-59, iHUB Singapore 609431",,,,
LC UNITED PTE LTD,(65) 6250 0767,(65) 6250 0761,aric_ho@lcunited.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/lc-united-pte-ltd,"10C Jalan Ampas, #01-01, Ho Seng Lee Flatted Warehouse Singapore 329513",,,,
LC&T BUILDER (1971) PTE LTD,(65) 6363 3422,(65) 6367 4429,grace.lim@lct.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/lc-ve-t-builder-1971-pte-ltd,"69 Sungei Kadut Drive , #04-A/B,  Singapore 729568",,,,
LEA HIN CO (POWDER MANUFACTURERS) PTE LTD ,(65) 6475 6198,(65) 6473 6185,leahinpowder@pacific.net.sg,None,http://www.chemicalcluster.com.sg/company-detail/lea-hin-co-powder-manufacturers-pte-ltd,"293 Alexandra Road , #02-00,  Singapore 159940",,,,
LEAD MANAGEMENT ENGINEERING & CONSTRUCTION PTE LTD ,(65) 6366 2532,(65) 6366 2510,None,None,http://www.chemicalcluster.com.sg/company-detail/lead-management-engineering-ve-construction-pte-ltd,"13B  Tuas Road,  Singapore 638514",,,,
LEADA PTE LTD,(65) 6339 2910,(65) 6339 1127,leada@pacific.net.sg,None,http://www.chemicalcluster.com.sg/company-detail/leada-pte-ltd,"89 Short Street ,  Singapore 188216",,,,
LEADS CONSTRUCTION & DEVELOPMENT PTE LTD,(65) 6454 1733,(65) 6454 1737,None,None,http://www.chemicalcluster.com.sg/company-detail/leads-construction-ve-development-pte-ltd,"6 Tagore Drive, #02-08 , Tagore Building Singapore 787623",,,,
LEADS ENGINEERING (S) PTE LTD ,(65) 6454 1733,(65) 6454 1737,leads.engrg@leads.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/leads-engineering-s-pte-ltd,"6 Tagore Drive, #02-08 , Tagore Building Singapore 787623",,,,
LEE & NEO ENTERPRISE ,(65) 6285 3833,(65) 6383 4536,None,None,http://www.chemicalcluster.com.sg/company-detail/lee-ve-neo-enterprise,"11 Defu Lane 10 , #01-462,  Singapore 539192",,,,
LEE ENG HUAT TRADING PTE LTD,(65) 6762 3738,(65) 6762 2509,joan_leht@hotmail.com,None,http://www.chemicalcluster.com.sg/company-detail/lee-eng-huat-trading-pte-ltd,"11 Joo Koon Way, Jurong Industrial Estate Singapore 628946",,,,
LEE FONG CONSTRUCTION ENGINEERING CO ,(65) 6482 1545,None,None,None,http://www.chemicalcluster.com.sg/company-detail/lee-fong-construction-engineering-co,"1 Ang Mo Kio Industrial Park 2A , #04-07,  Singapore 568049",,,,
LEE HUNG SCIENTIFIC PTE LTD ,(65) 6560 6900,(65) 6567 6909,leehung@pacific.net.sg,www.leehung.com ,http://www.chemicalcluster.com.sg/company-detail/lee-hung-scientific-pte-ltd,"50 Bukit Batok Street 23, #05-10/11/12/13/14, Midview Building Singapore 659578",,,,
LEE HUP SOON CONSTRUCTION PTE LTD ,(65) 6367 2313,(65) 6762 7719,None,None,http://www.chemicalcluster.com.sg/company-detail/lee-hup-soon-construction-pte-ltd,"Block 157  Woodlands Street 13, #05-735,  Singapore 730157",,,,
L & H PAINT INDUSTRY & TRADING PTE LTD ,(65) 6862 8142,(65) 6862 8145,None,None,http://www.chemicalcluster.com.sg/company-detail/l-ve-h-paint-industry-ve-trading-pte-ltd,"115 Tuas View Walk 1,  Singapore 637734",,,,
L & P BLASTING & COATING CO,(65) 6862 0653,(65) 6861 8355,None,None,http://www.chemicalcluster.com.sg/company-detail/l-ve-p-blasting-ve-coating-co,"6 Pioneer Sector 1,  Singapore 628418",,,,
L J ENERGY PTE LTD,(65) 6776 1580,(65) 6776 1519,lal.jayamaha@ljenergy.com,www.ljenergy.com,http://www.chemicalcluster.com.sg/company-detail/l-j-energy-pte-ltd,"Blk 194 Pandan Loop, #06-09, Pantech Industrial Complex Singapore 128383",,,,
L.S. LEE TECHNOLOGY PTE LTD,(65) 6265 3456,(65) 6265 4567,lsleetec@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/l-s-lee-technology-pte-ltd,"12 Tech Park Crescent,  Singapore 638120",,,,
LA CONSTRUCTION PTE LTD ,(65) 6742 8528,None,None,None,http://www.chemicalcluster.com.sg/company-detail/la-construction-pte-ltd,"1769 Geylang Bahru, #02-05,  Singapore 339703",,,,
LABONE S'PORE PTE LTD,(65) 6270 6090,(65) 6898 1252,None,None,http://www.chemicalcluster.com.sg/company-detail/labone-s-pore-pte-ltd,"60 Alexandra Terrace, #04-24, The Comtech Singapore 118502",,,,
LABROY MARINE PTE LTD,(65) 6551 5900,(65) 6377 4414,lml@labroy.com.sg,www.labroy.com.sg ,http://www.chemicalcluster.com.sg/company-detail/labroy-marine-pte-ltd,"1 Maritime Square, #03-23 , HarbourFront Centre Singapore 99253",,,,
LAFARGE CEMENT (S) PTE LTD ,(65) 6884 0122,(65) 6884 0112,None,None,http://www.chemicalcluster.com.sg/company-detail/lafarge-cement-s-pte-ltd,"66A  Sungei Kadut Street 1, Level 3,  Singapore 729368",,,,
LAL OFFSHORE MARINE PTE LTD ,(65) 6292 2800,(65) 6299 5298,lalmn@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/lal-offshore-marine-pte-ltd,"320 Serangoon Road , #04-34 , Serangoon Plaza Singapore 218108",,,,
LAM SOON OIL & SOAP MANUFACTURING (S) PTE LTD ,(65) 6737 1311,(65) 6737 6388,None,None,http://www.chemicalcluster.com.sg/company-detail/lam-soon-oil-ve-soap-manufacturing-s-pte-ltd,"15 Scotts Road , #05-01 , Thong Teck Building Singapore 228218",,,,
LAM THONG CORPORATION PTE LTD,(65) 6746 0266,(65) 6746 0226,None,None,http://www.chemicalcluster.com.sg/company-detail/lam-thong-corporation-pte-ltd,"11 Lorong 21A Geylang, Lam Thong Building Singapore 388429",,,,
LAMECH ENGINEERING & CONSTRUCTION WORKS,(65) 6567 4510,(65) 6567 6274,lamech@singnet.com.sg,www.lamech.com.sg,http://www.chemicalcluster.com.sg/company-detail/lamech-engineering-ve-construction-works,"Block 2022  Bukit Batok Street 23, #02-158 , Bukit Batok Industrial Park A Singapore 659527",,,,
LANDMARK PLASTICS PTE LTD ,(65) 6841 1688,(65) 6842 1688,jean@landmarkplastics.com,www.landmarkplastic.com ,http://www.chemicalcluster.com.sg/company-detail/landmark-plastics-pte-ltd,"424 Tagore Industrial Avenue,  Singapore 787807",,,,
LATICRETE SOUTH EAST ASIA PTE LTD,(65) 6515 3028,(65) 6515 3037,jtwang@laticrete.com.sg,www.laticrete.com,http://www.chemicalcluster.com.sg/company-detail/laticrete-south-east-asia-pte-ltd,"37 Penjuru Lane , Level 4M, Tentat Districentre Singapore 609215",,,,
LAW PROJECT MANAGEMENT PTE LTD ,(65) 6758 5655,(65) 6484 5578,None,None,http://www.chemicalcluster.com.sg/company-detail/law-project-management-pte-ltd,"Block 5  Ang Mo Kio Industrial Park 2A, #05-10,  Singapore 567760",,,,
KURARAY ASIA PACIFIC PTE LTD,(65) 6867 7088,(65) 6867 7104,None,None,http://www.chemicalcluster.com.sg/company-detail/kuraray-asia-pacific-pte-ltd,10 Sakra Avenue Jurong Island Singapore 627887,,,,
KURIHARA KOGYO CO LTD,(65) 6271 9863,(65) 6278 4475,kkcplant@kurihara.com.sg,www.kurihara.co.jp,http://www.chemicalcluster.com.sg/company-detail/kurihara-kogyo-co-ltd,"168 Jalan Bukit Merah, #05-07, Connection One Tower 3 Singapore 150168",,,,
KURITA (S) PTE LTD,(65) 6861 2622,(65) 6861 3036,None,None,http://www.chemicalcluster.com.sg/company-detail/kurita-s-pte-ltd,30 Joo Koon Road  Singapore 628984,,,,
KURITEC SINGAPORE PTE LTD ,(65) 6787 5175,(65) 6787 7944,None,None,http://www.chemicalcluster.com.sg/company-detail/kuritec-singapore-pte-ltd,"10 Tampines Industrial Avenue 3,  Singapore 528798",,,,
KVAERNER R J BROWN (FE) PTE LTD ,(65) 6775 8655,(65) 6779 5662,None,None,http://www.chemicalcluster.com.sg/company-detail/kvaerner-r-j-brown-fe-pte-ltd,"73 Science Park Drive , #02-14 , Cintech I Singapore 118254",,,,
KWANG HUAT ENGINEERING CONSTRUCTION ,(65) 6288 7906,None,None,None,http://www.chemicalcluster.com.sg/company-detail/kwang-huat-engineering-construction,"Block 5061  Ang Mo Kio Industrial Park 2 , #01-1315,  Singapore 569564",,,,
KWANG PENG ELECTRICAL & ENGINEERING PTE LTD,(65) 6567 3438,(65) 6567 9691,kpee28@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/kwang-peng-electrical-ve-engineering-pte-ltd,"7 Toh Guan Road East, #06-07, Alpha Industrial Building Singapore 608599",,,,
KWE-KINTETSU WORLD EXPRESS (S) PTE LTD ,(65) 6542 7778,(65) 6545 6008,None,None,http://www.chemicalcluster.com.sg/company-detail/kwe-kintetsu-world-express-s-pte-ltd,"119 Airport Cargo Road, #03-05/06, Changi Cargo Agents Megaplex 1 Singapore 819454",,,,
KWONG YU INDUSTRIES (S) PTE LTD,(65) 6265 6555,(65) 6265 7251,sales@kyi.com.sg,www.kwongyu.com,http://www.chemicalcluster.com.sg/company-detail/kwong-yu-industries-s-pte-ltd,"26 Chia Ping Road, Jurong Town      Singapore 619977",,,,
KWT INTERNATIONAL PTE LTD ,(65) 6475 7466,(65) 6476 1365,sales@intrade.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/kwt-international-pte-ltd,"50 Bukit Batok Street 23 , #04-07, Midview Building Singapore 659578",,,,
KYOCERA CHEMICAL SINGAPORE PTE LTD,(65) 6863 0400,(65) 6863 0422,None,None,http://www.chemicalcluster.com.sg/company-detail/kyocera-chemical-singapore-pte-ltd,"43 Tuas Avenue 9 ,  Singapore 639195",,,,
KYODO-ALLIED TECHNOLOGY PTE LTD,(65) 6265 1311,(65) 6265 8100,None,None,http://www.chemicalcluster.com.sg/company-detail/kyodo-allied-technology-pte-ltd,"17 Kian Teck Road,  Singapore 628771",,,,
KYOEI DENKI (S) PTE LTD ,(65) 6545 2838,(65) 6542 9969,None,None,http://www.chemicalcluster.com.sg/company-detail/kyoei-denki-s-pte-ltd,"36 Loyang Drive,  Singapore 508949",,,,
KYOTOENERGY PTE LTD,(65) 6248 4728,(65) 6248 4531,None,www.kyotoenergy.net,http://www.chemicalcluster.com.sg/company-detail/kyotoenergy-pte-ltd,"80 Raffles Place, #36-01, UOB Plaza 1 Singapore 48624",,,,
KYOWA (S) PTE LTD,(65) 6268 8022,(65) 6268 4819,None,None,http://www.chemicalcluster.com.sg/company-detail/kyowa-s-pte-ltd,"21 Benoi Road,  Singapore 629911",,,,
KOMATSU ASIA & PACIFIC PTE LTD ,(65) 6861 2033,(65) 6861 3070,extranet_marketing@komatsu.com.sg,www.komatsu.com.sg ,http://www.chemicalcluster.com.sg/company-detail/komatsu-asia-ve-pacific-pte-ltd,"1 Gul Avenue,  Singapore 629648",,,,
KOON CONSTRUCTION & TRANSPORT CO PTE LTD ,(65) 6261 5788,(65) 6266 0117,None,None,http://www.chemicalcluster.com.sg/company-detail/koon-construction-ve-transport-co-pte-ltd,"17B  Pandan Road , #02-00, Koon Building Singapore 609269",,,,
KOON POH TRADING ,(65) 6755 8897,(65) 6756 6258,None,None,http://www.chemicalcluster.com.sg/company-detail/koon-poh-trading,"Block 1  Yishun Street 23 , #01-26,  Singapore 768441",,,,
KOON SENG CONSTRUCTION PTE LTD,(65) 6336 3692,(65) 6336 1129,konsen@magix.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/koon-seng-construction-pte-ltd,"149 Rochor Road , #05-02 , Fu Lu Shou Complex Singapore 188425",,,,
KOONTECH TECHNOLOGY (S) PTE LTD,(65) 6288 6230,(65) 6288 6926,koontech@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/koontech-technology-s-pte-ltd,"20 Shaw Road, #02-10, Ching Shine Industrial Building Singapore 367956",,,,
KOSO CONTROLS ASIA PTE LTD ,(65) 6747 2722,(65) 6746 7677,None,None,http://www.chemicalcluster.com.sg/company-detail/koso-controls-asia-pte-ltd,"10 Kaki Bukit Road 1 , #01-22,  Singapore 416175",,,,
KOUN ENGINEERS PTE LTD,(65) 6292 7006,None,None,None,http://www.chemicalcluster.com.sg/company-detail/koun-engineers-pte-ltd,"140 Rangoon Rd,  Singapore 218418",,,,
KOVA INTERNATIONAL (SINGAPORE) PTE. LTD.,(65) 6298 2428,(65) 6298 2368,pkeng_sg@hotmail.com,www.kovapaint.com.vn,http://www.chemicalcluster.com.sg/company-detail/kova-international-singapore-pte-ltd,"1 Syed Alwi Road, #01-06 , Song Lin Building  Singapore 207628",,,,
KPW SINGAPORE PTE LTD,(65) 6861 2638,(65) 6515 9481,wk@kpwtcc.com,www.tccorp.co.th,http://www.chemicalcluster.com.sg/company-detail/kpw-singapore-pte-ltd,"18 Boon Lay Way, #09-100 , TradeHub 21 Singapore 609966",,,,
KSB SINGAPORE (ASIA PACIFIC) PTE LTD ,(65) 6757 7200,(65) 6482 3005,None,None,http://www.chemicalcluster.com.sg/company-detail/ksb-singapore-asia-pacific-pte-ltd,"4 Woodlands Walk,  Singapore 738248",,,,
KSPA (FAR EAST) PTE LTD,(65) 6841 9913,(65) 6841 9914,ignatius.chua@keimasia.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/kspa-far-east-pte-ltd,"60 Ubi Crescent, #01-08, Ubi Techpark Singapore 408569",,,,
KT SERVICES ENGINEERING PTE LTD ,(65) 8177 4612,(65) 6566 8680,kenttan.1966@yahoo.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/kt-services-engineering-pte-ltd,"411 Jurong West Street 42 , #03-837,  Singapore 640411",,,,
KUBOTA CORPN ,(65) 6224 1919,(65) 6224 5213,None,None,http://www.chemicalcluster.com.sg/company-detail/kubota-corpn,"79 Robinson Road , #20-06 , CPF Building Singapore 68897",,,,
KUKA PTE LTD ,(65) 6227 2024,(65) 6227 2544,kuka@kukavalves.com.sg,www.kuka.co.kr ,http://www.chemicalcluster.com.sg/company-detail/kuka-pte-ltd,"8 Pandan Crescent, #01-03 , UE Techpark Singapore 128464",,,,
KUO INTERNATIONAL (PTE) LTD ,(65) 6318 4677,(65) 6224 3040,None,None,http://www.chemicalcluster.com.sg/company-detail/kuo-international-pte-ltd,"200 Cantonment Road , #15-00 , Southpoint Singapore 89763",,,,
KLM CARGO,(65) 6873 2060,(65) 6873 2048,None,None,http://www.chemicalcluster.com.sg/company-detail/klm-cargo,"20 Harbour Drive , #06-04/05 , PSA Vista Singapore 117612",,,,
KMG ULTRA PURE CHEMICALS PTE LTD  ,(65) 6862 2577,(65) 6862 2151,None,www.rockemat.com,http://www.chemicalcluster.com.sg/company-detail/kmg-ultra-pure-chemicals-pte-ltd,No.14 Tuas Ave 20  Singapore 638826,,,,
KO YOU LEONG ENGINEERING CONSTRUCTION PTE LTD ,(65) 6223 0928,(65) 6846 9661,None,None,http://www.chemicalcluster.com.sg/company-detail/ko-you-leong-engineering-construction-pte-ltd,"20 Maxwell Road , #05-01 , Maxwell House Singapore 69113",,,,
